"id","output_set_id","input_id","data"
"932","4","319","{""data"": [[1013.793103448276, 43.323144104803504]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"933","4","320","{""data"": [[1.3649468112440957, 162.75409836065572]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"934","4","320","{""data"": [[479.8771519605323, 278.5096870342772]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"935","4","320","{""data"": [[850.1442263220102, 114.0149031296572]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"936","4","321","{""data"": [[21.462433835243317, 232.63785394932935]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"937","4","321","{""data"": [[549.7135001798653, 358.86736214605065]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"938","4","321","{""data"": [[854.5133357315381, 238.8971684053651]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"939","4","322","{""data"": [[44.75885194511539, 179.58271236959763]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"940","4","322","{""data"": [[375.7432293540264, 252.6080476900149]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"941","4","322","{""data"": [[653.0345855388251, 204.17287630402384]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"942","4","323","{""data"": [[34.349999999999994, 115.1]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"943","4","323","{""data"": [[668.0482758620687, 189.49999999999997]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"944","4","323","{""data"": [[1346.756896551724, 50.30000000000001]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"945","4","324","{""data"": [[63.362068965517246, 19.30786026200873]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"946","4","324","{""data"": [[523.1896551724138, 223.80567685589523]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"947","4","324","{""data"": [[1017.4137931034484, 21.14192139737993]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"948","4","325","{""data"": [[18.10344827586207, 16.71615720524015]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"949","4","325","{""data"": [[568.4482758620691, 168.02620087336248]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"950","4","325","{""data"": [[1015.603448275862, 45.14410480349342]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"951","4","326","{""data"": [[87.36510098155095, 201.3412816691505]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"952","4","326","{""data"": [[442.62166606711537, 452.75707898658715]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"953","4","326","{""data"": [[992.4970450691196, 196.1251862891207]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"954","4","328","{""data"": [[20.19586695102521, 289.274217585693]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"955","4","328","{""data"": [[523.7952168662314, 425.97764530551416]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"956","4","328","{""data"": [[1020.1658679788272, 257.53949329359165]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"957","4","329","{""data"": [[39.685344827586206, 210.88078602620087]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"958","4","329","{""data"": [[471.8146551724138, 207.3069868995633]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"959","4","329","{""data"": [[980.6689655172414, 217.1349344978166]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"960","4","330","{""data"": [[140.91101803792588, 63.63636363636363]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"961","4","330","{""data"": [[518.8216249550336, 423.54694485842026]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"962","4","330","{""data"": [[943.070044709389, 273.32339791356185]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"963","4","331","{""data"": [[33.046887044555135, 218.3457526080477]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"964","4","331","{""data"": [[500.63660773934936, 310.43070044709384]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"965","4","331","{""data"": [[1020.701327149391, 190.81520119225033]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"966","4","332","{""data"": [[46.163793103448285, 85.8275109170306]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"967","4","332","{""data"": [[504.1810344827586, 196.78820960698695]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"968","4","332","{""data"": [[1007.4568965517242, 96.83187772925768]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"969","4","333","{""data"": [[43.25885836887812, 304.5111773472429]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"970","4","333","{""data"": [[527.7449637699776, 425.4813710879285]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"971","4","333","{""data"": [[991.6438408962432, 317.02533532041724]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"972","4","334","{""data"": [[43.931034482758605, 34.313100436681246]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"973","4","334","{""data"": [[402.1379310344827, 202.7532751091703]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"974","4","334","{""data"": [[742.7724137931032, 29.520087336244565]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"975","4","335","{""data"": [[46.346574849683975, 216.46497764530548]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"976","4","335","{""data"": [[516.6209466056837, 367.1415797317436]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"977","4","335","{""data"": [[974.326738270209, 247.23695976154988]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"978","4","336","{""data"": [[156.35695565034172, 163.7853949329359]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"979","4","336","{""data"": [[544.56485430906, 335.9165424739195]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"980","4","336","{""data"": [[904.9700652654298, 126.2295081967213]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"981","4","337","{""data"": [[28.06034482758621, 45.314410480349366]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"982","4","337","{""data"": [[515.9482758620691, 148.0218340611354]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"983","4","337","{""data"": [[1014.698275862069, 36.14410480349345]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"984","4","338","{""data"": [[51.594827586206904, 163.82096069868996]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"985","4","338","{""data"": [[512.3275862068966, 275.6986899563319]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"986","4","338","{""data"": [[1024.6551724137933, 100.54585152838428]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"987","4","339","{""data"": [[46.163793103448285, 25.70524017467244]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"988","4","339","{""data"": [[566.6379310344828, 274.22052401746726]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"989","4","339","{""data"": [[965.8189655172416, 44.04585152838425]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"990","4","340","{""data"": [[377.4568965517242, 76.70305676855894]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"991","4","340","{""data"": [[425.43103448275866, 453.6026200873363]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"992","4","340","{""data"": [[933.2327586206898, 7.925764192139709]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"993","4","341","{""data"": [[47.06896551724138, 77.16375545851528]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"994","4","341","{""data"": [[551.2500000000001, 255.06768558951967]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"995","4","341","{""data"": [[996.5948275862072, 30.395196506550207]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"996","4","342","{""data"": [[71.50862068965517, 104.42794759825328]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"997","4","342","{""data"": [[591.0775862068966, 165.8689956331878]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"998","4","342","{""data"": [[896.1206896551726, 9.05676855895193]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"999","4","343","{""data"": [[38.30574541343331, 176.67958271236958]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1000","4","343","{""data"": [[425.7545865666271, 302.0089418777943]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1001","4","343","{""data"": [[875.9168765095841, 171.4575260804769]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1002","4","344","{""data"": [[72.46050670640825, 320.2533532041729]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1003","4","344","{""data"": [[557.1657973174367, 389.92250372578246]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1004","4","344","{""data"": [[915.4262295081968, 306.76900149031303]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1005","4","345","{""data"": [[52.538189269746624, 226.90014903129656]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1006","4","345","{""data"": [[549.5296199701936, 418.1445603576751]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1007","4","345","{""data"": [[981.4642324888227, 230.1415797317437]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1008","4","346","{""data"": [[32.32758620689655, 288.2423580786026]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1009","4","346","{""data"": [[729.310344827586, 294.79257641921396]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1010","4","346","{""data"": [[1425, 161.16812227074234]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1011","4","347","{""data"": [[160.835815047022, 162]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1012","4","347","{""data"": [[391.80995297805646, 224.18181818181816]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1013","4","347","{""data"": [[691.430250783699, 148.9090909090909]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1014","4","348","{""data"": [[96.95689655172411, 139.34672489082968]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1015","4","348","{""data"": [[493.2155172413793, 304.19737991266373]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1016","4","348","{""data"": [[883.5724137931034, 120.55545851528382]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1017","4","349","{""data"": [[7.241379310344828, 112.66375545851528]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1018","4","349","{""data"": [[511.42241379310354, 185.10917030567688]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1019","4","349","{""data"": [[1004.741379310345, 114.49781659388644]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1020","4","350","{""data"": [[99.7218510714836, 178.39046199701937]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1021","4","350","{""data"": [[520.8810833033558, 344.2622950819672]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1022","4","350","{""data"": [[872.018731692276, 298.3606557377049]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1023","4","351","{""data"": [[253.15149802148105, 310.8792846497764]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1024","4","351","{""data"": [[505.43514569093986, 356.78092399403874]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1025","4","351","{""data"": [[700.0539596073796, 348.43517138599105]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1026","4","352","{""data"": [[164.74137931034485, 217.00873362445415]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1027","4","352","{""data"": [[518.6637931034484, 269.27947598253274]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1028","4","352","{""data"": [[865.344827586207, 213.3406113537118]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1029","4","353","{""data"": [[46.99236214605072, 51.210134128166914]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1030","4","353","{""data"": [[510.7147142710314, 306.1475409836066]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1031","4","353","{""data"": [[957.9540444010483, 34.51117734724292]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1032","4","354","{""data"": [[51.248676704866654, 223.3323397913562]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1033","4","354","{""data"": [[448.6417595971015, 289.4307004470939]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1034","4","354","{""data"": [[960.7054833239116, 228.3397913561848]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1035","4","355","{""data"": [[42.543103448275865, 108.07860262008732]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1036","4","355","{""data"": [[537.6724137931036, 277.72925764192144]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1037","4","355","{""data"": [[1001.1206896551724, 131.92139737991266]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1038","4","356","{""data"": [[22.176724137931036, 82.410480349345]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1039","4","356","{""data"": [[249.82758620689657, 109.00436681222708]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1040","4","356","{""data"": [[510.06465517241384, 79.20087336244542]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1041","4","357","{""data"": [[161.505601521147, 197.16840536512663]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1042","4","357","{""data"": [[523.9702708258388, 330.7004470938897]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1043","4","357","{""data"": [[1000.734878462408, 178.39046199701937]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1044","4","358","{""data"": [[54.65775862068965, 33.114847161572044]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1045","4","358","{""data"": [[511.1655172413793, 201.57598253275108]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1046","4","358","{""data"": [[830.6439655172414, 46.37336244541484]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1047","4","359","{""data"": [[111.04887198725524, 235.7675111773472]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1048","4","359","{""data"": [[448.8000411120818, 271.2369597615499]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1049","4","359","{""data"": [[1032.656482861401, 255.5886736214605]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1050","4","360","{""data"": [[85.53512513489893, 305.8301043219076]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1051","4","360","{""data"": [[497.2767485482295, 370.32488822652755]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1052","4","360","{""data"": [[986.0274037720334, 312.0715350223547]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1053","4","361","{""data"": [[34.46156020350482, 105.06706408345752]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1054","4","361","{""data"": [[347.7934374839406, 237.70491803278688]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
